0,Ohio State,Michigan,Sun Feb  5,,0,Bowling Green State,72,Ball State,93,20230211,NL,,,,,,,,,,
0,Missouri St,S Illinois,Sun Feb  5,,0,UIC,71,Belmont,98,20230211,NL,,,,,,,,,,
0,Iona,Fairfield,Sun Feb  5,,0,Albany (NY),66,Binghamton,80,20230211,NL,,,,,,,,,,
0,Niagara,Siena,Sun Feb  5,,0,Murray State,48,Bradley,83,20230211,NL,,,,,,,,,,
0,Rider,Manhattan,Sun Feb  5,,0,Cornell,66,Brown,80,20230211,NL,,,,,,,,,,
0,Mt St Marys,Quinnipiac,Sun Feb  5,,0,James Madison,73,Coastal Carolina,66,20230211,NL,,,,,,,,,,
0,Canisius,Marist,Sun Feb  5,,0,Princeton,76,Dartmouth,83,20230211,NL,,,,,,,,,,
0,Wichita St,Tulsa,Sun Feb  5,,0,Fordham,73,Davidson,71,20230211,NL,,,,,,,,,,
0,Penn State,Nebraska,Sun Feb  5,,0,William & Mary,55,Elon,66,20230211,NL,,,,,,,,,,
0,California,Utah,Sun Feb  5,,0,Western Carolina,59,Furman,93,20230211,NL,,,,,,,,,,
0,Houston,Temple,Sun Feb  5,,0,Rhode Island,67,George Mason,75,20230211,NL,,,,,,,,,,
0,Northwestern,Wisconsin,Sun Feb  5,,0,Marshall,88,Georgia State,77,20230211,NL,,,,,,,,,,
0,Stanford,Colorado,Sun Feb  5,,0,Penn,80,Harvard,72,20230211,NL,,,,,,,,,,
0,Tarleton State,TX-Arlington,Mon Feb  6,,0,Rutgers,60,Illinois,69,20230211,NL,,,,,,,,,,
0,Mass Lowell,Hartford,Mon Feb  6,,0,UMass,72,La Salle,86,20230211,NL,,,,,,,,,,
0,Lafayette,Holy Cross,Mon Feb  6,,0,Hofstra,86,Monmouth,57,20230211,NL,,,,,,,,,,
0,Duke,Miami (FL),Mon Feb  6,,0,Omaha,73,North Dakota,76,20230211,NL,,,,,,,,,,
0,WI-Grn Bay,WI-Milwkee,Mon Feb  6,,0,Denver,70,North Dakota State,78,20230211,NL,,,,,,,,,,
0,Grambling St,Alab A&M,Mon Feb  6,,0,Stetson,81,North Florida,92,20230211,NL,,,,,,,,,,
0,Idaho State,N Arizona,Mon Feb  6,,0,Virginia Tech,93,Notre Dame,87,20230211,NL,,,,,,,,,,
0,Ark Pine Bl,Jackson St,Mon Feb  6,,0,UNC Asheville,76,Presbyterian,72,20230211,NL,,,,,,,,,,
0,Florida A&M,Prairie View,Mon Feb  6,,0,North Carolina A&T,59,Stony Brook,69,20230211,NL,,,,,,,,,,
0,Southern,Alabama St,Mon Feb  6,,0,Vanderbilt,88,Florida,80,20230211,NL,,,,,,,,,,
0,Miss Val St,Alcorn State,Mon Feb  6,,0,Arkansas State,53,Georgia Southern,68,20230211,NL,,,,,,,,,,
0,Texas,Kansas,Mon Feb  6,,0,The Citadel,70,Samford,76,20230211,NL,,,,,,,,,,
0,Beth-Cook,TX Southern,Mon Feb  6,,0,Oral Roberts,82,Western Illinois,73,20230211,NL,,,,,,,,,,
0,Weber State,N Colorado,Mon Feb  6,,0,Austin Peay,69,Central Arkansas,76,20230211,NL,,,,,,,,,,
0,Rutgers,Indiana,Tue Feb  7,,0,Longwood,70,High Point,67,20230211,NL,,,,,,,,,,
0,Marquette,Connecticut,Tue Feb  7,,0,Florida Gulf Coast,62,Jacksonville,51,20230211,NL,,,,,,,,,,
0,W Michigan,Miami (OH),Tue Feb  7,,0,Norfolk State,76,Maryland-Eastern Shore,73,20230211,NL,,,,,,,,,,
0,Toledo,Akron,Tue Feb  7,,0,Wisconsin,63,Nebraska,73,20230211,NL,,,,,,,,,,
0,Chicago St,Delaware St,Tue Feb  7,,0,Maine,50,NJIT,65,20230211,NL,,,,,,,,,,
0,E Michigan,Buffalo,Tue Feb  7,,0,Morgan State,63,North Carolina Central,83,20230211,NL,,,,,,,,,,
0,Ball State,Central Mich,Tue Feb  7,,0,Texas A&M-Commerce,64,Northwestern State,72,20230211,NL,,,,,,,,,,
0,Auburn,Texas A&M,Tue Feb  7,,0,Merrimack,75,Saint Francis (PA),68,20230211,NL,,,,,,,,,,
0,Mississippi,Georgia,Tue Feb  7,,0,Nicholls State,88,Southeastern Louisiana,77,20230211,NL,,,,,,,,,,
0,Dayton,VCU,Tue Feb  7,,0,Eastern Illinois,84,SIU-Edwardsville,73,20230211,NL,,,,,,,,,,
0,Bowling Grn,Kent State,Tue Feb  7,,0,Little Rock,61,UT-Martin,84,20230211,NL,,,,,,,,,,
0,E Tenn St,NC-Grnsboro,Tue Feb  7,,0,Tennessee Tech,53,Tennessee State,67,20230211,NL,,,,,,,,,,
0,N Carolina,Wake Forest,Tue Feb  7,,0,Lamar,52,Texas A&M-Corpus Christi,61,20230211,NL,,,,,,,,,,
0,Louisville,Pittsburgh,Tue Feb  7,,0,UTEP,77,UTSA,66,20230211,NL,,,,,,,,,,
0,Cincinnati,Tulane,Tue Feb  7,,0,Alcorn State,76,Bethune-Cookman,74,20230211,NL,,,,,,,,,,
0,Ohio,N Illinois,Tue Feb  7,,0,Radford,90,Charleston Southern,71,20230211,NL,,,,,,,,,,
0,Drake,Murray St,Tue Feb  7,,0,Eastern Washington,73,Idaho,66,20230211,NL,,,,,,,,,,
0,St Johns,Butler,Tue Feb  7,,0,Houston Christian,84,Incarnate Word,78,20230211,NL,,,,,,,,,,
0,Colorado St,Air Force,Tue Feb  7,,0,Jacksonville State,71,Kennesaw State,74,20230211,NL,,,,,,,,,,
0,Maryland,Michigan St,Tue Feb  7,,0,McNeese State,79,New Orleans,78,20230211,NL,,,,,,,,,,
0,Rhode Island,Saint Louis,Tue Feb  7,,0,Loyola (IL),71,Richmond,74,20230211,NL,,,,,,,,,,
0,Arkansas,Kentucky,Tue Feb  7,,0,Morehead State,65,Southeast Missouri State,59,20230211,NL,,,,,,,,,,
0,S Carolina,Missouri,Tue Feb  7,,0,Old Dominion,70,Texas State,68,20230211,NL,,,,,,,,,,
0,NC State,Virginia,Tue Feb  7,,0,Louisiana,65,Troy,80,20230211,NL,,,,,,,,,,
0,TX Christian,Kansas St,Tue Feb  7,,0,Georgia Tech,70,Wake Forest,71,20230211,NL,,,,,,,,,,
0,San Jose St,Fresno St,Tue Feb  7,,0,Mississippi State,70,Arkansas,64,20230211,NL,,,,,,,,,,
0,Nevada,New Mexico,Tue Feb  7,,0,USC,58,Oregon State,61,20230211,NL,,,,,,,,,,
0,Loyola-MD,Army,Wed Feb  8,,0,Appalachian State,57,South Alabama,74,20230211,NL,,,,,,,,,,
0,Hofstra,Northeastrn,Wed Feb  8,,0,Prairie View,65,Southern,79,20230211,NL,,,,,,,,,,
0,Monmouth,Stony Brook,Wed Feb  8,,0,Sam Houston State,77,Abilene Christian,62,20230211,NL,,,,,,,,,,
0,Winthrop,NC-Asheville,Wed Feb  8,,0,Tulsa,52,UCF,96,20230211,NL,,,,,,,,,,
0,Nebraska,Michigan,Wed Feb  8,,0,South Florida,65,Cincinnati,84,20230211,NL,,,,,,,,,,
0,Creighton,Seton Hall,Wed Feb  8,,0,Detroit,76,Green Bay,71,20230211,NL,,,,,,,,,,
0,Samford,Mercer,Wed Feb  8,,0,Loyola (MD),91,Lehigh,82,20230211,NL,,,,,,,,,,
0,Presbyterian,Longwood,Wed Feb  8,,0,Eastern Kentucky,73,Liberty,83,20230211,NL,,,,,,,,,,
0,Elon,NC A&T,Wed Feb  8,,0,Oakland,77,Milwaukee,80,20230211,NL,,,,,,,,,,
0,Drexel,Delaware,Wed Feb  8,,0,Northeastern,59,UNC Wilmington,71,20230211,NL,,,,,,,,,,
0,Richmond,Geo Wshgtn,Wed Feb  8,,0,South Dakota,67,South Dakota State,72,20230211,NL,,,,,,,,,,
0,Central Conn,Hartford,Wed Feb  8,,0,Stephen F. Austin,82,Texas-Rio Grande Valley,72,20230211,NL,,,,,,,,,,
0,Bryant,Albany,Wed Feb  8,,0,UMass-Lowell,81,Vermont,93,20230211,NL,,,,,,,,,,
0,U Mass,Fordham,Wed Feb  8,,0,Arizona State,70,California,62,20230211,NL,,,,,,,,,,
0,La Salle,St Bonavent,Wed Feb  8,,0,Montana State,58,Idaho State,52,20230211,NL,,,,,,,,,,
0,Geo Mason,Duquesne,Wed Feb  8,,0,Texas A&M,74,LSU,62,20230211,NL,,,,,,,,,,
0,W Carolina,Wofford,Wed Feb  8,,0,Lipscomb,70,North Alabama,80,20230211,NL,,,,,,,,,,
0,High Point,Campbell,Wed Feb  8,,0,Sacramento State,54,Northern Colorado,70,20230211,NL,,,,,,,,,,
0,Charl South,SC Upstate,Wed Feb  8,,0,Indiana State,80,Northern Iowa,62,20230211,NL,,,,,,,,,,
0,Furman,VA Military,Wed Feb  8,,0,Lindenwood,64,Southern Indiana,74,20230211,NL,,,,,,,,,,
0,IUPUI,Wright State,Wed Feb  8,,0,Kansas City,43,St. Thomas,73,20230211,NL,,,,,,,,,,
0,Citadel,Chattanooga,Wed Feb  8,,0,Southern Utah,83,Utah Valley,90,20230211,NL,,,,,,,,,,
0,Hampton,Towson,Wed Feb  8,,0,Seton Hall,54,Villanova,58,20230211,NL,,,,,,,,,,
0,NC-Wilmgton,Col Charlestn,Wed Feb  8,,0,UC-Riverside,64,UC-Irvine,83,20230211,NL,,,,,,,,,,
0,Tennessee,Vanderbilt,Wed Feb  8,,0,Montana,74,Weber State,69,20230211,NL,,,,,,,,,,
0,Binghamton,N Hampshire,Wed Feb  8,,0,Long Beach State,79,Cal State Bakersfield,69,20230211,NL,,,,,,,,,,
0,NJIT,Maryland BC,Wed Feb  8,,0,Cal Poly,53,Cal State Northridge,64,20230211,NL,,,,,,,,,,
0,Syracuse,Florida St,Wed Feb  8,,0,West Coast Baptist,46,California Baptist,132,20230211,NL,,,,,,,,,,
0,Notre Dame,GA Tech,Wed Feb  8,,0,UC-Davis,74,UCSB,84,20230211,NL,,,,,,,,,,
0,Boston Col,VA Tech,Wed Feb  8,,0,Utah State,64,San Jose State,69,20230211,NL,,,,,,,,,,
0,Vermont,Maine,Wed Feb  8,,0,Grand Canyon,58,Seattle,63,20230211,NL,,,,,,,,,,
0,Bucknell,Navy,Wed Feb  8,,0,Washington,51,Washington State,56,20230211,NL,,,,,,,,,,
0,Lehigh,Colgate,Wed Feb  8,,0,Purdue,58,Northwestern,64,20230212,NL,,,,,,,,,,
0,Iowa State,W Virginia,Wed Feb  8,,0,Cal State Fullerton,52,Hawaii,51,20230212,NL,,,,,,,,,,
0,Memphis,S Florida,Wed Feb  8,,0,St. Peter's,52,Manhattan,68,20230212,NL,,,,,,,,,,
0,American,Boston U,Wed Feb  8,,0,IUPUI,47,Northern Kentucky,86,20230212,NL,,,,,,,,,,
0,Belmont,Missouri St,Wed Feb  8,,0,Missouri State,66,Evansville,60,20230212,NL,,,,,,,,,,
0,Valparaiso,Indiana St,Wed Feb  8,,0,Temple,77,Memphis,86,20230212,NL,,,,,,,,,,
0,IL-Chicago,S Illinois,Wed Feb  8,,0,Quinnipiac,65,Canisius,85,20230212,NL,,,,,,,,,,
0,Georgetown,Providence,Wed Feb  8,,0,Youngstown State,78,Cleveland State,81,20230212,NL,,,,,,,,,,
0,N Iowa,Evansville,Wed Feb  8,,0,Robert Morris,71,Purdue-Fort Wayne,64,20230212,NL,,,,,,,,,,
0,Cal Baptist,Utah Val St,Wed Feb  8,,0,Iowa,68,Minnesota,56,20230212,NL,,,,,,,,,,
0,Texas Tech,Oklahoma St,Wed Feb  8,,0,Iona,72,Niagara,55,20230212,NL,,,,,,,,,,
0,Central FL,Wichita St,Wed Feb  8,,0,Michigan State,62,Ohio State,41,20230212,NL,,,,,,,,,,
0,Temple,S Methodist,Wed Feb  8,,0,Mount St. Mary's,72,Fairfield,76,20230212,NL,,,,,,,,,,
0,Tulsa,Houston,Wed Feb  8,,0,Marist,65,Siena,73,20230212,NL,,,,,,,,,,
0,Bradley,Illinois St,Wed Feb  8,,0,Wofford,89,UNC Greensboro,97,20230212,NL,,,,,,,,,,
0,Wisconsin,Penn State,Wed Feb  8,,0,SMU,89,Wichita State,91,20230212,NL,,,,,,,,,,
0,DePaul,Villanova,Wed Feb  8,,0,Kansas State,65,Oklahoma,79,20230214,NL,,,,,,,,,,
0,St Josephs,Loyola-Chi,Wed Feb  8,,0,Kansas,87,Oklahoma State,76,20230214,NL,,,,,,,,,,
0,Florida,Alabama,Wed Feb  8,,0,Creighton,86,Providence,94,20230214,NL,,,,,,,,,,
0,LSU,Miss State,Wed Feb  8,,0,Missouri,56,Auburn,89,20230214,NL,,,,,,,,,,
0,Oklahoma,Baylor,Wed Feb  8,,0,Buffalo,61,Ohio,85,20230214,NL,,,,,,,,,,
0,N Mex State,Grd Canyon,Wed Feb  8,,0,St. John's (NY),92,DePaul,83,20230214,NL,,,,,,,,,,
0,Utah Tech,Seattle,Wed Feb  8,,0,Air Force,65,Utah State,80,20230214,NL,,,,,,,,,,
0,San Diego St,Utah State,Wed Feb  8,,0,Georgetown,68,Seton Hall,76,20230214,NL,,,,,,,,,,
0,UNLV,Wyoming,Wed Feb  8,,0,Vanderbilt,75,South Carolina,64,20230214,NL,,,,,,,,,,
0,Wagner,St Fran (NY),Thu Feb  9,,0,Northern Illinois,77,Ball State,87,20230214,NL,,,,,,,,,,
0,Sacred Hrt,St Fran (PA),Thu Feb  9,,0,Central Michigan,77,Bowling Green State,74,20230214,NL,,,,,,,,,,
0,Gard-Webb,Radford,Thu Feb  9,,0,Notre Dame,64,Duke,68,20230214,NL,,,,,,,,,,
0,Stetson,Jacksonville,Thu Feb  9,,0,Akron,78,Eastern Michigan,51,20230214,NL,,,,,,,,,,
0,Fla Gulf Cst,N Florida,Thu Feb  9,,0,Loyola (IL),64,UMass,62,20230214,NL,,,,,,,,,,
0,Old Dominion,Georgia St,Thu Feb  9,,0,Illinois,81,Penn State,93,20230214,NL,,,,,,,,,,
0,James Mad,GA Southern,Thu Feb  9,,0,NC State,72,Syracuse,75,20230214,NL,,,,,,,,,,
0,LA Tech,Florida Intl,Thu Feb  9,,0,Miami (OH),71,Toledo,89,20230214,NL,,,,,,,,,,
0,F Dickinson,LIU,Thu Feb  9,,0,Southern Illinois,66,Valparaiso,62,20230214,NL,,,,,,,,,,
0,Stonehill,Merrimack,Thu Feb  9,,0,Kent State,82,Western Michigan,58,20230214,NL,,,,,,,,,,
0,Bellarmine,Liberty,Thu Feb  9,,0,LSU,63,Georgia,65,20230214,NL,,,,,,,,,,
0,UMKC,W Illinois,Thu Feb  9,,0,Nebraska,82,Rutgers,72,20230214,NL,,,,,,,,,,
0,Marshall,Coastal Car,Thu Feb  9,,0,Butler,50,Villanova,62,20230214,NL,,,,,,,,,,
0,E Kentucky,Queens,Thu Feb  9,,0,Boston College,58,Pitt,77,20230214,NL,,,,,,,,,,
0,Rice,Fla Atlantic,Thu Feb  9,,0,Michigan,59,Wisconsin,64,20230214,NL,,,,,,,,,,
0,Iowa,Purdue,Thu Feb  9,,0,San Jose State,75,UNLV,66,20230214,NL,,,,,,,,,,
0,App State,LA Monroe,Thu Feb  9,,0,Wyoming,70,New Mexico,56,20230214,NL,,,,,,,,,,
0,Morehead St,AR Lit Rock,Thu Feb  9,,0,Alabama,59,Tennessee,68,20230215,NL,,,,,,,,,,
0,TX-Arlington,TX-Pan Am,Thu Feb  9,,0,Virginia,61,Louisville,58,20230215,NL,,,,,,,,,,
0,Neb Omaha,N Dakota St,Thu Feb  9,,0,Xavier,68,Marquette,69,20230215,NL,,,,,,,,,,
0,Denver,North Dakota,Thu Feb  9,,0,Indiana,62,Northwestern,64,20230215,NL,,,,,,,,,,
0,SIU Edward,Lindenwood,Thu Feb  9,,0,TCU,59,Iowa State,70,20230215,NL,,,,,,,,,,
0,Portland St,N Colorado,Thu Feb  9,,0,San Diego State,45,Fresno State,43,20230215,NL,,,,,,,,,,
0,Middle Tenn,W Kentucky,Thu Feb  9,,0,UMBC,74,Albany (NY),81,20230215,NL,,,,,,,,,,
0,New Orleans,Nicholls St,Thu Feb  9,,0,Furman,65,The Citadel,69,20230215,NL,,,,,,,,,,
0,Oral Roberts,St. Thomas,Thu Feb  9,,0,St. Bonaventure,63,Fordham,78,20230215,NL,,,,,,,,,,
0,Arkansas St,Texas State,Thu Feb  9,,0,Winthrop,86,Gardner-Webb,78,20230215,NL,,,,,,,,,,
0,Oakland,WI-Grn Bay,Thu Feb  9,,0,Boston University,69,Holy Cross,71,20230215,NL,,,,,,,,,,
0,Detroit,WI-Milwkee,Thu Feb  9,,0,Indiana State,79,UIC,60,20230215,NL,,,,,,,,,,
0,Northwestern,Ohio State,Thu Feb  9,,0,Murray State,76,Illinois State,75,20230215,NL,,,,,,,,,,
0,UAB,North Texas,Thu Feb  9,,0,UT Arlington,56,Sam Houston State,66,20230215,NL,,,,,,,,,,
0,Sac State,N Arizona,Thu Feb  9,,0,Boise State,80,Colorado State,78,20230215,NL,,,,,,,,,,
0,S Alabama,Troy,Thu Feb  9,,0,Ole Miss,64,Florida,79,20230215,NL,,,,,,,,,,
0,LA Lafayette,S Mississippi,Thu Feb  9,,0,Evansville,63,Belmont,95,20230215,NL,,,,,,,,,,
0,Kennesaw St,Jksnville St,Thu Feb  9,,0,NJIT,67,Binghamton,86,20230215,NL,,,,,,,,,,
0,Hsn Christian,TX A&M-CC,Thu Feb  9,,0,UMass-Lowell,85,Bryant,71,20230215,NL,,,,,,,,,,
0,Lamar,Incar Word,Thu Feb  9,,0,Charleston Southern,51,Campbell,67,20230215,NL,,,,,,,,,,
0,SE Louisiana,McNeese St,Thu Feb  9,,0,Florida State,54,Clemson,94,20230215,NL,,,,,,,,,,
0,TN Martin,E Illinois,Thu Feb  9,,0,Army,86,Colgate,93,20230215,NL,,,,,,,,,,
0,Austin Peay,N Alabama,Thu Feb  9,,0,St. Joseph's,62,Duquesne,76,20230215,NL,,,,,,,,,,
0,Tarleton State,S Utah,Thu Feb  9,,0,Cincinnati,71,East Carolina,75,20230215,NL,,,,,,,,,,
0,Pacific,Portland,Thu Feb  9,,0,George Mason,66,George Washington,53,20230215,NL,,,,,,,,,,
0,Lipscomb,Central Ark,Thu Feb  9,,0,Virginia Tech,70,Georgia Tech,77,20230215,NL,,,,,,,,,,
0,Charlotte,TX El Paso,Thu Feb  9,,0,Richmond,62,La Salle,68,20230215,NL,,,,,,,,,,
0,S Indiana,TN Tech,Thu Feb  9,,0,Navy,75,Lehigh,64,20230215,NL,,,,,,,,,,
0,SE Missouri,TN State,Thu Feb  9,,0,Lafayette,70,Loyola (MD),73,20230215,NL,,,,,,,,,,
0,Montana St,Weber State,Thu Feb  9,,0,IUPUI,81,Oakland,85,20230215,NL,,,,,,,,,,
0,Montana,Idaho State,Thu Feb  9,,0,High Point,71,Presbyterian,69,20230215,NL,,,,,,,,,,
0,San Francisco,Gonzaga,Thu Feb  9,,0,VCU,55,Rhode Island,54,20230215,NL,,,,,,,,,,
0,NW State,TX A&M-Com,Thu Feb  9,,0,UNC Greensboro,71,Samford,83,20230215,NL,,,,,,,,,,
0,UCLA,Oregon St,Thu Feb  9,,0,Longwood,67,USC Upstate,72,20230215,NL,,,,,,,,,,
0,UC Davis,UC Riverside,Thu Feb  9,,0,Tarleton State,60,Stephen F. Austin,65,20230215,NL,,,,,,,,,,
0,St Marys,Loyola Mymt,Thu Feb  9,,0,Florida Gulf Coast,72,Stetson,75,20230215,NL,,,,,,,,,,
0,San Diego,Santa Clara,Thu Feb  9,,0,New Hampshire,51,Vermont,80,20230215,NL,,,,,,,,,,
0,Cal Poly,UC Irvine,Thu Feb  9,,0,Chattanooga,78,VMI,58,20230215,NL,,,,,,,,,,
0,Cal St Nrdge,CS Bakersfld,Thu Feb  9,,0,ETSU,66,Western Carolina,68,20230215,NL,,,,,,,,,,
0,Arizona St,Stanford,Thu Feb  9,,0,Mercer,67,Wofford,70,20230215,NL,,,,,,,,,,
0,BYU,Pepperdine,Thu Feb  9,,0,Missouri State,54,Bradley,64,20230215,NL,,,,,,,,,,
0,UCSB,Lg Beach St,Thu Feb  9,,0,Kentucky,71,Mississippi State,68,20230215,NL,,,,,,,,,,
0,USC,Oregon,Thu Feb  9,,0,South Florida,96,Tulsa,69,20230215,NL,,,,,,,,,,
0,Arizona,California,Thu Feb  9,,0,Cal State Northridge,62,UC-Davis,73,20230215,NL,,,,,,,,,,
0,UC San Diego,Hawaii,Thu Feb  9,,0,Texas-Rio Grande Valley,77,Grand Canyon,76,20230215,NL,,,,,,,,,,
0,Kent State,Buffalo,Fri Feb 10,,0,Drake,82,Northern Iowa,74,20230215,NL,,,,,,,,,,
0,VA Military,E Tenn St,Fri Feb 10,,0,Davidson,65,Saint Louis,78,20230215,NL,,,,,,,,,,
0,Rob Morris,Cleveland St,Fri Feb 10,,0,Arkansas,56,Texas A&M,62,20230215,NL,,,,,,,,,,
0,Youngs St,IPFW,Fri Feb 10,,0,Cal State Bakersfield,70,Cal Poly,62,20230215,NL,,,,,,,,,,
0,Siena,Mt St Marys,Fri Feb 10,,0,Seattle,63,California Baptist,84,20230215,NL,,,,,,,,,,
0,Quinnipiac,Niagara,Fri Feb 10,,0,Long Beach State,76,UC-Riverside,88,20230215,NL,,,,,,,,,,
0,Fairfield,Rider,Fri Feb 10,,0,Cal State Fullerton,76,UC-San Diego,73,20230215,NL,,,,,,,,,,
0,Iona,Canisius,Fri Feb 10,,0,UC-Irvine,70,UCSB,59,20230215,NL,,,,,,,,,,
0,Xavier,Butler,Fri Feb 10,,0,Oregon,71,Washington,72,20230215,NL,,,,,,,,,,
0,Marist,St Peters,Fri Feb 10,,0,Houston,80,SMU,65,20230216,NL,,,,,,,,,,
0,Akron,Ohio,Fri Feb 10,,0,Purdue,54,Maryland,68,20230216,NL,,,,,,,,,,
0,Saint Louis,Dayton,Fri Feb 10,,0,Stanford,64,UCLA,73,20230216,NL,,,,,,,,,,
0,N Kentucky,Wright State,Fri Feb 10,,0,Utah,62,Arizona,88,20230216,NL,,,,,,,,,,
0,New Mexico,Air Force,Fri Feb 10,,0,Gonzaga,108,Loyola Marymount,65,20230216,NL,,,,,,,,,,
0,Fresno St,Nevada,Fri Feb 10,,0,Saint Mary's,62,San Diego,59,20230216,NL,,,,,,,,,,
0,Kentucky,Georgia,Sat Feb 11,,0,Florida Atlantic,70,Middle Tennessee,74,20230216,NL,,,,,,,,,,
0,Penn State,Maryland,Sat Feb 11,,0,UNC Asheville,63,Radford,54,20230216,NL,,,,,,,,,,
0,Pittsburgh,Florida St,Sat Feb 11,,0,Western Kentucky,64,Charlotte,68,20230216,NL,,,,,,,,,,
0,NC State,Boston Col,Sat Feb 11,,0,Old Dominion,67,James Madison,76,20230216,NL,,,,,,,,,,
0,Providence,St Johns,Sat Feb 11,,0,Georgia Southern,83,Marshall,84,20230216,NL,,,,,,,,,,
0,Marquette,Georgetown,Sat Feb 11,,0,Saint Francis (PA),72,St. Francis (NY),64,20230216,NL,,,,,,,,,,
0,Colgate,Bucknell,Sat Feb 11,,0,LIU,60,Stonehill,75,20230216,NL,,,,,,,,,,
0,W Virginia,Texas,Sat Feb 11,,0,Jacksonville,60,Austin Peay,56,20230216,NL,,,,,,,,,,
0,St Bonavent,Duquesne,Sat Feb 11,,0,North Florida,114,Lipscomb,111,20230216,NL,,,,,,,,,,
0,Geo Wshgtn,St Josephs,Sat Feb 11,,0,UTSA,84,Rice,79,20230216,NL,,,,,,,,,,
0,LIU,Wagner,Sat Feb 11,,0,Colorado,67,Arizona State,59,20230216,NL,,,,,,,,,,
0,Bellarmine,Queens,Sat Feb 11,,0,Northern Arizona,55,Eastern Washington,72,20230216,NL,,,,,,,,,,
0,Bryant,Maryland BC,Sat Feb 11,,0,San Francisco,76,Pacific,68,20230216,NL,,,,,,,,,,
0,S Carolina,Mississippi,Sat Feb 11,,0,California,60,USC,97,20230216,NL,,,,,,,,,,
0,Kansas,Oklahoma,Sat Feb 11,,0,Texas State,75,Appalachian State,82,20230216,NL,,,,,,,,,,
0,Boston U,Lafayette,Sat Feb 11,,0,North Alabama,70,Bellarmine,57,20230216,NL,,,,,,,,,,
0,Army,Navy,Sat Feb 11,,0,Wagner,57,Central Connecticut,58,20230216,NL,,,,,,,,,,
0,Neb Omaha,North Dakota,Sat Feb 11,,0,Georgia State,68,Coastal Carolina,77,20230216,NL,,,,,,,,,,
0,St Fran (NY),Stonehill,Sat Feb 11,,0,UNC Wilmington,72,Drexel,71,20230216,NL,,,,,,,,,,
0,Marshall,Georgia St,Sat Feb 11,,0,Central Arkansas,58,Eastern Kentucky,74,20230216,NL,,,,,,,,,,
0,NC-Asheville,Presbyterian,Sat Feb 11,,0,College of Charleston,88,Elon,66,20230216,NL,,,,,,,,,,
0,NC A&T,Stony Brook,Sat Feb 11,,0,Merrimack,67,Hartford,59,20230216,NL,,,,,,,,,,
0,Hofstra,Monmouth,Sat Feb 11,,0,Hampton,43,Hofstra,73,20230216,NL,,,,,,,,,,
0,Stetson,N Florida,Sat Feb 11,,0,Queens (NC),69,Jacksonville State,76,20230216,NL,,,,,,,,,,
0,Rhode Island,Geo Mason,Sat Feb 11,,0,Liberty,81,Kennesaw State,88,20230216,NL,,,,,,,,,,
0,Alabama,Auburn,Sat Feb 11,,0,North Texas,72,Louisiana Tech,62,20230216,NL,,,,,,,,,,
0,Denver,N Dakota St,Sat Feb 11,,0,Tennessee State,64,Morehead State,74,20230216,NL,,,,,,,,,,
0,James Mad,Coastal Car,Sat Feb 11,,0,Monmouth,62,Northeastern,77,20230216,NL,,,,,,,,,,
0,U Mass,La Salle,Sat Feb 11,,0,Green Bay,56,Robert Morris,71,20230216,NL,,,,,,,,,,
0,Campbell,Gard-Webb,Sat Feb 11,,0,Fairleigh Dickinson,86,Sacred Heart,94,20230216,NL,,,,,,,,,,
0,Towson,Drexel,Sat Feb 11,,0,William & Mary,66,Stony Brook,71,20230216,NL,,,,,,,,,,
0,Wm & Mary,Elon,Sat Feb 11,,0,Wichita State,79,Temple,65,20230216,NL,,,,,,,,,,
0,W Carolina,Furman,Sat Feb 11,,0,Delaware,72,Towson,95,20230216,NL,,,,,,,,,,
0,Bowling Grn,Ball State,Sat Feb 11,,0,Milwaukee,58,Youngstown State,87,20230216,NL,,,,,,,,,,
0,Rutgers,Illinois,Sat Feb 11,,0,Southern Indiana,82,Little Rock,81,20230216,NL,,,,,,,,,,
0,Holy Cross,American,Sat Feb 11,,0,Troy,67,Arkansas State,62,20230216,NL,,,,,,,,,,
0,Indiana St,N Iowa,Sat Feb 11,,0,Houston Christian,75,Lamar,91,20230216,NL,,,,,,,,,,
0,Murray St,Bradley,Sat Feb 11,,0,Louisiana-Monroe,67,Louisiana,84,20230216,NL,,,,,,,,,,
0,IL-Chicago,Belmont,Sat Feb 11,,0,Incarnate Word,76,McNeese State,78,20230216,NL,,,,,,,,,,
0,S Illinois,Drake,Sat Feb 11,,0,UCF,63,Memphis,64,20230216,NL,,,,,,,,,,
0,Princeton,Dartmouth,Sat Feb 11,,0,North Dakota State,69,Kansas City,58,20230216,NL,,,,,,,,,,
0,Albany,Binghamton,Sat Feb 11,,0,South Dakota,72,Omaha,80,20230216,NL,,,,,,,,,,
0,U Penn,Harvard,Sat Feb 11,,0,Texas A&M-Corpus Christi,78,Nicholls State,74,20230216,NL,,,,,,,,,,
0,Cornell,Brown,Sat Feb 11,,0,North Dakota,70,Oral Roberts,73,20230216,NL,,,,,,,,,,
0,Connecticut,Creighton,Sat Feb 11,,0,Southern Miss,54,South Alabama,85,20230216,NL,,,,,,,,,,
0,VA Tech,Notre Dame,Sat Feb 11,,0,Eastern Illinois,64,Southeast Missouri State,78,20230216,NL,,,,,,,,,,
0,Clemson,N Carolina,Sat Feb 11,,0,Lindenwood,68,Tennessee Tech,77,20230216,NL,,,,,,,,,,
